ID;Code;Name;Coordinates;Description;Zone ID;URL;Location Type;Parent Station ID;Timezone;Wheelchair Boarding
rdba02;;Barentins;49.180805, -0.271343;;;;0;COM_rdba01;;2
bour01;;Chemin Vert;49.193996, -0.402129;;;;0;COM_bour01_1;;2
19ma01;;19 Mars;49.16534, -0.324537;;;;0;COM_19ma02;;2
stur02;stur02;Lycée Sainte-Ursule;49.20093, -0.379957;Lycée Ste Ursule;;;0;COM_stur02;;2
19ma02;;19 Mars;49.16489, -0.324774;;;;0;COM_19ma02;;2
lond01;;Le Londel;49.238113, -0.363249;;;;0;COM_lond01;;2
mafo01;mafo01;Maurice Fouques;49.171696, -0.328739;Maurice Fouques;;;0;COM_mafo04;;2
fadr02;;Fac de Droit;49.190353, -0.366958;;;;0;COM_fadr01;;2
clgr02;clgr02;Le Clos;49.147682, -0.287358;;;;0;ARCOM@GRE020;;2
lepcc01;lepcc01;Lycée Claudel;49.203205, -0.385428;Lycée Claudel;;;0;1150252;;2
vaba02;;Vallée Barrey;49.17096, -0.309958;;;;0;COM_vaba01;;2
rese01;;Reservoirs;49.19022, -0.38518;;;;0;COM_rese02;;2
semi01;semi01;Séminaire;49.185196, -0.395818;Séminaire;;;0;1150273;;2
bear02;;Beauregard;49.21354, -0.317033;;;;0;COM_bear01;;2
carpm01;carpm01;Carpiquet Mairie;49.183548, -0.440051;;;;0;ARCOM@CAR003;;2
escv01;;Espérance;49.192734, -0.383036;;;;0;COM_escv02;;2
vaba01;;Vallée Barrey;49.17098, -0.310274;;;;0;COM_vaba01;;2
feui12;;Feuillantines;49.226215, -0.309767;;;;0;COM_feui11;;2
bel02;;Bellivet;49.1831, -0.360433;;;;0;COM_bel01;;2
pesa01;;Père Sanson;49.200077, -0.368786;;;;0;COM_pesa01_1;;2
lyma12;;Lycée Malherbe;49.17582, -0.371241;;;;0;COM_lyma11;;2
pesa02;;Père Sanson;49.20019, -0.368572;;;;0;COM_pesa01_1;;2
rher12;;Rue d'Hérouville;49.193848, -0.345537;;;;0;COM_rher11;;2
lbij01;lbij01;La Bijude;49.228485, -0.370431;La Bijude;;;0;1150340;;2
macu02;;Cuverville Mairie;49.19224, -0.263414;;;;0;COM_macu01_1;;2
lbij02;lbij02;La Bijude;49.22846, -0.3708;La Bijude;;;0;1150340;;2
form;;Formigny;49.17339, -0.338756;;;;0;COM_form;;2
nico02;;Nicolas Copernic;49.16427, -0.326024;;;;0;COM_nico02;;2
rdja02;;Rue des Jardins;49.17968, -0.266496;;;;0;COM_rdja02;;2
emzo02;;Emile Zola;49.232582, -0.302682;;;;0;COM_emzo01;;2
noeg02;noeg02;Norrey Eglise;49.19605, -0.514297;;;;0;COM_noeg02;;2
masj01;;Manoir Saint-Jean;49.256058, -0.3711;;;;0;COM_masj01;;2
psau02;psau02;Place des Saules;49.257107, -0.452825;Place des saules;;;0;ARCOM@THA021;;2
feui11;;Feuillantines;49.225994, -0.309522;;;;0;COM_feui11;;2
lmare02;lmare02;Le Mareschet;49.181877, -0.490265;;;;0;COM_lmare01;;2
vaug02;C052B;Vaugueux;49.18648, -0.36013;Vaugueux;;;0;ARCOM@C052;;2
vale02;avva02;Valeuse;49.20399, -0.334994;;;;0;COM_avva02;;2
vime02;;Métiers;49.20531, -0.375839;;;;0;COM_vime02_1;;2
jocu01;;Joliot Curie;49.23029, -0.302756;;;;0;COM_jocu01;;2
vime01;;Métiers;49.205173, -0.375969;;;;0;COM_vime02_1;;2
rtro01;;Route de Rouen;49.17397, -0.330282;;;;0;COM_rtro01;;2
sabl02;;Sablons;49.194546, -0.370512;;;;0;COM_sabl02;;2
stpr02;;Prestavoine;49.201427, -0.342255;;;;0;COM_stpr01;;2
masj02;;Manoir Saint-Jean;49.25613, -0.371076;;;;0;COM_masj01;;2
stpr01;;Prestavoine;49.200706, -0.343521;;;;0;COM_stpr01;;2
bdle42;;Leroy;49.17322, -0.343338;;;;0;COM_bdle42;;2
zaif02;;Ifs ZA;49.141987, -0.340604;;;;0;COM_zaif02;;2
rtca01;rtca01;Route de Cabourg;49.180027, -0.320533;Route de cabourg;;;0;COM_rtca02;;2
clho02;;Clair Horizon;49.15836, -0.350982;;;;0;COM_clho02_1;;2
angu01;;Anguerny;49.258644, -0.377128;;;;0;COM_angu02;;2
poeu01;;Europe;49.20038, -0.37846;;;;0;COM_poeu01;;2
masg02;;Saint-Germain Mairie;49.189037, -0.40908;;;;0;COM_masg02_1;;2
bepa02;;Bernard Palissy;49.184315, -0.392442;;;;0;COM_bepa02;;2
pldc11;;Place Des Canadiens;49.189285, -0.414374;;;;0;COM_pldc11_1;;2
poeu02;;Europe;49.200172, -0.379368;;;;0;COM_poeu01;;2
parp01;parp01;Pasteur;49.17406, -0.335882;Pasteur;;;0;COM_parp01_1;;2
mupl02;mupl02;Musique en Plaine;49.12532, -0.307779;;;;0;COM_mupl02;;2
bama01;BSO022A;Bas Manoir;49.16174, -0.429573;Bas manoir;;;0;1150079;;2
albe21;;Albert 1er;49.170498, -0.347815;;;;0;COM_albe22;;2
stma02;VER021B;Saint-Manvieu;49.154003, -0.456792;Saint Manvieu;;;0;1151172;;2
ptve02;ptve02;Pont de Venoix;49.175125, -0.387564;;;;0;COM_ptve11;;2
chfo01;;Chemin Foulon;49.133507, -0.500774;;;;0;COM_chfo01_1;;2
jaca12;;Jacques Cartier;49.208687, -0.429347;;;;0;COM_jaca12;;2
chfo02;;Chemin Foulon;49.1334, -0.501001;;;;0;COM_chfo01_1;;2
heke01;;Hélène Keller;49.185505, -0.339891;;;;0;COM_heke01_1;;2
tsuk11;;Tsukuba;49.2141, -0.35296;;;;0;COM_tsuk11;;2
chu03;;CHU;49.20338, -0.358475;;;;0;COM_chu11;;2
rbas02;;Rue Basse;49.18539, -0.353024;;;;0;COM_rbas02;;2
obsu22;;Object'Ifs Sud;49.139187, -0.330264;;;;0;COM_obsu22_1;;2
hafo01;VER027A;Hameau Foulon;49.152454, -0.462026;Hameau Foulon;;;0;ARCOM@VER027;;2
touv01;;Tourville;49.184544, -0.348399;;;;0;COM_touv02;;2
CAI021A;CAI021A;Cairon Château;49.23844, -0.450667;Château;;;0;COM_jeun01;;2
majo01;;Maréchal Joffre;49.171513, -0.34968;;;;0;COM_majo01_1;;2
sj01;;Saint-Jean Eglise;49.18083, -0.358381;;;;0;COM_sj02;;2
flor01;;Les Florals;49.192837, -0.375689;;;;0;COM_flor01;;2
zimo01;;Mondeville ZI;49.16501, -0.309529;;;;0;COM_zimo01;;2
doau01;;Docteur Auvray;49.192997, -0.345849;;;;0;COM_doau02;;2
pdlm02;pdlm02;Portes de la Mer;49.204807, -0.32133;;;;0;COM_pdlm31;;2
dovi02;;Docteur Vincent;49.191437, -0.347688;;;;0;COM_dovi01_1;;2
lbru01;MOU021A;La Bruyère;49.143562, -0.492773;La bruyère;;;0;COM_lbru01;;2
msol02;msol02;Soliers Mairie;49.135223, -0.295216;;;;0;COM_msol02;;2
toce01;TSO024B;Tourville Centre;49.14088, -0.503277;Tourville centre;;;0;COM_toce01_3;;2
1151872;14C009A;Gare routière;49.176594, -0.346268;Gare routière;;;0;1150240;;2
gdel01;;Grande Delle;49.206158, -0.341829;;;;0;COM_gdel01_1;;2
clon01;clon01;Clos Neuf;49.138268, -0.294166;;;;0;ARCOM@SOL023;;2
lach02;;La Chouette;49.201256, -0.322889;;;;0;COM_lach01;;2
1151873;14C009B;Gare routière;49.176594, -0.346279;Gare routière;;;0;1150240;;2
lach01;;La Chouette;49.202084, -0.321765;;;;0;COM_lach01;;2
clon02;clon02;Clos Neuf;49.138832, -0.293907;;;;0;ARCOM@SOL023;;2
veor01;;Orme;49.185516, -0.346982;;;;0;COM_veor02;;2
sabo01;SAN021A;Sannerville Bourg;49.17804, -0.220367;Bourg;;;0;COM_sabo01;;2
qume01;;Quai Meslin;49.17616, -0.35416;;;;0;COM_qume02;;2
flce01;flce01;Fleury Château d'Eau;49.152046, -0.371631;;;;0;ARCOM@FLU020;;2
podo01;podo01;Poilus d'Orient;49.18512, -0.383018;Poilus d'orient;;;0;1150272;;2
thfr02;;Thibout de la Fresnaye;49.186195, -0.379523;;;;0;COM_thfr01_1;;2
stni01;;Saint-Nicolas;49.184364, -0.375037;;;;0;COM_stni01;;2
rogo01;;Rouge Gorge;49.194427, -0.396295;;;;0;COM_rogo01_1;;2
bout02;bout02;Boutrois;49.1676, -0.351532;Boutrois;;;0;COM_bout01_1;;2
msau01;msau01;Mont du Saule;49.18314, -0.226877;Mont du saule;;;0;COM_msau02;;2
avia01;C075A;Aviation;49.163826, -0.349253;Aviation;;;0;COM_avia01;;2
epin01;;Epinette;49.143173, -0.354287;;;;0;COM_epin01;;2
lope01;lope01;Loup Pendu;49.155205, -0.452388;Loup pendu;;;0;COM_lope01;;2
bres01;;Brest;49.196762, -0.352568;;;;0;COM_bres02;;2
fond01;;La Fonderie BBC;49.210617, -0.33741;;;;0;COM_fond02_1;;2
cham02;;Champagne;49.195057, -0.389222;;;;0;COM_cham02_1;;2
laro22;;La Rochelle;49.18763, -0.333706;;;;0;COM_laro22;;2
mart02;GIB021B;Martray;49.17226, -0.281492;Martray;;;0;COM_mart01;;2
ruau01;;Rue d'Auge;49.17484, -0.343669;;;;0;COM_ruau02_1;;2
vefo02;;Fouquet;49.185234, -0.344444;;;;0;COM_vefo02_1;;2
pl3601;;Place du 36ème;49.177956, -0.355885;;;;0;COM_pl3602;;2
stad02;stad02;Troarn Stade;49.182137, -0.187363;TROARN_Stade;;;0;COM_stad02;;2
pl3602;;Place du 36ème;49.177696, -0.355776;;;;0;COM_pl3602;;2
robl01;robl01;Roche Blanche;49.139374, -0.356466;;;;0;COM_robl03;;2
citi22;;CITIS;49.212326, -0.355763;;;;0;COM_citi22_1;;2
sabo02;SAN021B;Sannerville Bourg;49.178036, -0.219654;Bourg;;;0;COM_sabo01;;2
ablu01;;Abbé Lucas;49.196625, -0.325873;;;;0;COM_ablu01_1;;2
ebor02;ebor02;L'Orgueilleuse Eglise;49.20978, -0.509947;;;;0;ARCOM@BLO002;;2
ablu02;;Abbé Lucas;49.19635, -0.326408;;;;0;COM_ablu01_1;;2
rust01;rust01;Rue du Stade;49.17929, -0.226573;;;;0;COM_rust02;;2
cycr02;cycr02;Cygne de Croix;49.169926, -0.353006;Cygne de croix;;;0;COM_cycr01;;2
monc01;;Montcalm;49.19743, -0.342658;;;;0;COM_monc01_1;;2
espi01;;Espinettes;49.218773, -0.340153;;;;0;COM_espi01;;2
rdca12;;Rue des Carrières;49.18266, -0.272386;;;;0;COM_rdca11;;2
ecol01;;Lebisey Ecole;49.220436, -0.34367;;;;0;COM_ecol01;;2
clne02;DEM020B;ZA du Clos Neuf;49.173283, -0.263733;Za clos neuf;;;0;COM_clne01;;2
citi31;;CITIS;49.2124, -0.355698;;;;0;COM_citi22_1;;2
cham01;;Champagne;49.195, -0.38937;;;;0;COM_cham02_1;;2
mifa01;;Michel Farre;49.18535, -0.303433;;;;0;COM_mifa01;;2
bess22;bess22;Bessin;49.213417, -0.521511;;;;0;ARCOM@BLO020;;2
pote02;;Poterie;49.218895, -0.387425;;;;0;COM_pote01;;2
bess01;bess01;Bessin;49.213257, -0.522189;;;;0;ARCOM@BLO020;;2
libec12;;Libéra;49.188633, -0.299441;;;;0;COM_libec11;;2
mamo01;;Mondeville Mairie;49.17716, -0.320369;;;;0;COM_mamo02;;2
pote01;;Poterie;49.21882, -0.387489;;;;0;COM_pote01;;2
gema02;;Georges Maudouit;49.176907, -0.325937;;;;0;COM_gema01_1;;2
stceg01;;Saint-Contest Eglise;49.214153, -0.402181;;;;0;COM_stceg01;;2
hebr01;;Brunet;49.20391, -0.433225;;;;0;COM_hebr02;;2
l2eg11;;Les 2 Eglises;49.184067, -0.305543;;;;0;COM_l2eg01;;2
poca01;;Pont de Calix;49.18596, -0.335347;;;;0;COM_poca02_1;;2
rf01;;Rostand Fresnel;49.162098, -0.354221;;;;0;COM_rf02;;2
ruce01;;Plateau;49.181892, -0.308682;;;;0;COM_ruce01;;2
nior02;;Nicolas Oresme;49.185493, -0.398524;;;;0;COM_nior01;;2
cine02;;Clémenceau;49.190613, -0.339457;;;;0;COM_cine02_1;;2
sthu12;;Saint Hubert;49.191414, -0.32847;;;;0;COM_sthu12;;2
cine01;;Clémenceau;49.19075, -0.340204;;;;0;COM_cine02_1;;2
cobo02;;Couvrechef Bourg;49.21215, -0.379177;;;;0;COM_cobo02_1;;2
degm03;;Grandes Murailles;49.184227, -0.270676;;;;0;COM_degm03_1;;2
cath02;cath02;Thaon Calvaire;49.258038, -0.459618;Calvaire;;;0;COM_cath01;;2
cacu04;;Callouins;49.187733, -0.268809;;;;0;COM_cacu03_1;;2
av02;;Aviation;49.163486, -0.34848;;;;0;COM_av02;;2
gyhu01;;Gymnase Humbert;49.208076, -0.33501;;;;0;COM_gyhu02_1;;2
vervi01;;Verts Villages;49.224487, -0.310625;;;;0;COM_vervi01;;2
lac02;;Lac;49.21986, -0.347744;;;;0;COM_lac01_1;;2
blca01;;Calmette;49.223637, -0.308152;;;;0;COM_blca01;;2
pdco01;;Pierre de Coubertin;49.18233, -0.281373;;;;0;COM_pdco02;;2
epron02;;Epron Mairie;49.22337, -0.371136;;;;0;COM_epron;;2
rocc01;rocc01;Zone Commerciale;49.19799, -0.457113;Zone commerciale;;;0;COM_crots01;;2
clsm02;;Clos Saint-Marc;49.211376, -0.373146;;;;0;COM_clsm01_1;;2
istp01;;Institution Saint-Pierre;49.18293, -0.382806;;;;0;COM_istp01_1;;2
rega01;;Egalité;49.207558, -0.295622;;;;0;COM_rega01;;2
abou22;;Anciennes Boucheries;49.182552, -0.37544;;;;0;COM_abou02;;2
rega02;;Egalité;49.20711, -0.294762;;;;0;COM_rega01;;2
modi61;;Modigliani;49.154064, -0.345618;;;;0;COM_modi42;;2
casp02;casp02;Calvaire Saint-Pierre;49.198948, -0.364067;;;;0;COM_casp62;;2
auve02;;Auvergne;49.137714, -0.356222;;;;0;COM_auve01;;2
paca02;;Pays de Caen;49.1974, -0.298066;;;;0;COM_paca01;;2
auve01;;Auvergne;49.137466, -0.355757;;;;0;COM_auve01;;2
chep01;chep01;Château d'Eau Plateau;49.17963, -0.308991;;;;0;COM_chep02;;2
deto02;;Detolle;49.18323, -0.385074;;;;0;COM_deto02_1;;2
maca21;;Cambes Mairie;49.23224, -0.385238;;;;0;COM_maca21_1;;2
juve01;;Jules Verne;49.156967, -0.347277;;;;0;COM_juve01_1;;2
belv01;;Belvédère;49.187183, -0.421339;;;;0;COM_belv02;;2
chva12;;Chemin du Val;49.149452, -0.345145;;;;0;COM_chva12_1;;2
rmal01;;Rue de Malon;49.209526, -0.377488;;;;0;COM_rmal02;;2
blwa02;;Black Watch;49.140644, -0.342302;;;;0;COM_blwa02;;2
pr02;;Presqu'Ile;49.18175, -0.34792;;;;0;COM_pr02;;2
chfl01;;Chemin de Fleury;49.152817, -0.344429;;;;0;COM_chfl22;;2
ci02;;CITIS;49.211468, -0.356802;;;;0;COM_ci01;;2
lbij12;;Bijude Commerces;49.22927, -0.372097;;;;0;COM_lbij11;;2
norv02;;Norvège;49.23755, -0.415574;;;;0;COM_norv02;;2
cdfo01;;Charles de Foucauld;49.161297, -0.363034;;;;0;COM_cdfo01;;2
norm22;;Normandial;49.19362, -0.301589;;;;0;COM_norm22_1;;2
clha02;STA004B;Clos du Hamel;49.117153, -0.374612;Clos du Hamel;;;0;COM_clha02;;2
norm21;;Normandial;49.19307, -0.302371;;;;0;COM_norm22_1;;2
cind02;;Cindais;49.128117, -0.379058;;;;0;COM_cind02_1;;2
baud02;;Baudry;49.28552, -0.317703;;;;0;COM_baud02;;2
pers02;;Perspectives;49.195683, -0.348746;;;;0;COM_pers01_1;;2
baud01;;Baudry;49.285587, -0.317756;;;;0;COM_baud02;;2
stth01;;Sainte-Thérèse;49.170486, -0.338607;;;;0;COM_stth01;;2
cacc02;;Campus 2 C. Commercial;49.209713, -0.367253;;;;0;COM_cacc02_2;;2
epron;;Epron Mairie;49.222908, -0.370906;;;;0;COM_epron;;2
emmo02;;Emile Mougins;49.20624, -0.293428;;;;0;COM_emmo01;;2
maca22;;Cambes Mairie;49.232594, -0.38594;;;;0;COM_maca21_1;;2
ifbr;ifbr;Ifs Bras;49.13551, -0.322168;;;;0;COM_ifbr;;2
cu12;cu12;Cité U Lebisey;49.200214, -0.353551;;;;0;ARCOM@C096;;2
hfou12;;Hauts Fourneaux;49.19159, -0.301856;;;;0;COM_hfou12;;2
clsm01;;Clos Saint-Marc;49.21149, -0.373283;;;;0;COM_clsm01_1;;2
gala01;;Galante;49.303246, -0.327179;;;;0;COM_gala01;;2
rtha01;;Route d'Harcourt;49.15674, -0.369005;;;;0;COM_rtha01_1;;2
stmi02;;Saint-Michel;49.17534, -0.355098;;;;0;COM_stmi02_1;;2
cave02;;Cavelier;49.198284, -0.351162;;;;0;COM_cave02_1;;2
plm01;;Place de la Mare;49.18678, -0.366126;;;;0;COM_plm02_1;;2
pabl02;;Paitis Blancs;49.126675, -0.385186;;;;0;COM_pabl01;;2
cule01;;Cité U Lebisey;49.19967, -0.354209;;;;0;COM_cule02;;2
saeur01;saeur01;Europe;49.178246, -0.227309;;;;0;COM_saeur02;;2
gall21;;Gallieni;49.181984, -0.402683;;;;0;COM_gall21;;2
burla01;burla01;Bures Lavoir;49.203712, -0.177061;;;;0;StopArea3836;;2
l2eg12;;Les 2 Eglises;49.182148, -0.304511;;;;0;COM_l2eg01;;2
cacc01;;Campus 2 C. Commercial;49.2093, -0.367185;;;;0;COM_cacc02_2;;2
hmbb01;;Blanc Bois;49.28025, -0.315435;;;;0;COM_hmbb01;;2
tl.1;;Tour Leroy;49.184334, -0.358468;;;;0;1176780;;2
masa02;masa02;Saint-Aubin Mairie;49.26079, -0.287044;;;;0;COM_masa01;;2
tl.2;;Tour Leroy;49.184208, -0.358402;;;;0;1176780;;2
ltou01;ltou01;Les Tourelles;49.124123, -0.29969;;;;0;COM_ltou02;;2
bern11;bern11;Bernières;49.18274, -0.358686;Bernières;;;0;COM_bern11;;2
made01;;Mandela;49.18567, -0.301639;;;;0;COM_made02_1;;2
2arr01;;2ème Arrêt;49.197937, -0.204428;;;;0;COM_2arr02;;2
grpl01;;Grande Rue;49.180523, -0.307144;;;;0;COM_grpl01;;2
coty01;;Coty;49.1913, -0.396993;;;;0;COM_coty22_1;;2
cisu01;;Cités Suédoises;49.20758, -0.297462;;;;0;COM_cisu01;;2
mebou02;mebou02;Mesnil Bourg;49.204094, -0.183106;;;;0;COM_mebou02;;2
cbea01;;Beaulieu Brazza;49.183105, -0.406679;;;;0;COM_cbea01;;2
mats11;mats11;Sureaux;49.25103, -0.365246;;;;0;COM_mats11;;2
cisu02;;Cités Suédoises;49.20766, -0.297466;;;;0;COM_cisu01;;2
maeg04;maeg04;Mathieu Eglise;49.254585, -0.370198;;;;0;1150693;;2
bl02;;Leroy;49.17337, -0.344323;;;;0;COM_bl01;;2
maeg03;maeg03;Mathieu Eglise;49.254314, -0.369069;;;;0;1150693;;2
stpi02;;Saint-Pierre;49.183784, -0.360116;;;;0;COM_stpi02_1;;2
plsm01;;Place Saint-Martin;49.183815, -0.370277;;;;0;COM_plsm02_1;;2
citis12;;CITIS (poteau provisoire);49.21182, -0.355544;;;;0;COM_citis11;;2
sqrd01;;Rhin-Danube;49.188164, -0.38237;;;;0;COM_sqrd02;;2
cim02;;Café des Images;49.2024, -0.332417;;;;0;COM_cim01;;2
th81;th81;Théâtre Quai 2;49.180676, -0.362459;;;;0;ARCOM@C100;;2
cam511;;Campus 5 (poteau provisoire);49.20866, -0.351052;;;;0;COM_cam512;;2
poas02;poas02;Collège Monod;49.20586, -0.379092;Collège Monod;;;0;COM_poas02;;2
crre02;;Creux au Renard;49.170082, -0.402938;;;;0;COM_crre02;;2
etri01;;Etrier;49.193447, -0.369713;;;;0;COM_etri01_1;;2
masa01;masa01;Saint-Aubin Mairie;49.260605, -0.286732;;;;0;COM_masa01;;2
etri02;;Etrier;49.19306, -0.369391;;;;0;COM_etri01_1;;2
zavb02;;ZAC Vallée Barrey;49.170082, -0.309008;;;;0;COM_zavb02;;2
fadr01;;Fac de Droit;49.19011, -0.366616;;;;0;COM_fadr01;;2
lmbl01;lmbl01;Bas Lion;49.30207, -0.318651;;;;0;COM_lmbl02;;2
5con01;;5 Continents;49.202183, -0.382232;;;;0;COM_5con01_1;;2
qu03;;Château Quatrans;49.18525, -0.363855;;;;0;COM_qu04;;1
maju01;maju01;Maréchal Juin;49.210403, -0.366626;Maréchal Juin;;;0;ARCOM@C099;;2
pasa01;;Parc Saint-André (poteau provisoire);49.205128, -0.349884;;;;0;COM_pasa02;;2
hosm02;;Horatio Smith;49.201183, -0.36477;;;;0;COM_hosm01;;2
be02;;Bernières;49.1827, -0.357957;;;;0;COM_be01;;2
delu12;delu12;Demi-Lune;49.174236, -0.339514;;;;0;ARCOM@C035;;2
po02;;Poincaré;49.165447, -0.342742;;;;0;COM_po01;;2
cisg01;;St Gabriel;49.187828, -0.378539;;;;0;COM_cisg01_1;;2
sc02;;Saint-Clair;49.203655, -0.329155;;;;0;COM_sc01;;2
nico01;;Nicolas Copernic;49.164234, -0.325944;;;;0;COM_nico02;;2
bret01;;L'Enclos;49.174347, -0.41263;;;;0;COM_bret02;;2
plki01;;Place Kieffer;49.23217, -0.29856;;;;0;COM_plki02;;2
wood12;;Woodbury;49.16947, -0.422146;;;;0;COM_wood02;;2
plki02;;Place Kieffer;49.232048, -0.29844;;;;0;COM_plki02;;2
lbru02;MOU021B;La Bruyère;49.143505, -0.493363;La bruyère;;;0;COM_lbru01;;2
lepcc02;lepcc02;Lycée Claudel;49.203156, -0.385452;Lycée Claudel;;;0;1150252;;2
etce01;etce01;Eterville Centre;49.143635, -0.422736;Centre;;;0;COM_etce12;;2
bdle41;;Leroy;49.173103, -0.343785;;;;0;COM_bdle42;;2
rocr01;rocr01;Le Rocreuil;49.156303, -0.434038;;;;0;COM_rocr01;;2
incb02;;Institut Camille Blaisot;49.201443, -0.370051;;;;0;COM_incb01;;2
masl02;;Maslière;49.171803, -0.4252;;;;0;COM_masl01_1;;2
acaci01;TRN023B;Acacia;49.18188, -0.183203;TROARN_Acacia;;;0;COM_acaci01_1;;2
jv02;;Jean Vilar;49.150078, -0.351002;;;;0;COM_jv01;;2
masg01;;Saint-Germain Mairie;49.18907, -0.409772;;;;0;COM_masg02_1;;2
vl02;;Lux-Lépine;49.17108, -0.341968;;;;0;COM_vl01;;2
lepo01;VER028A;Les Pommiers;49.157963, -0.442764;Les Pommiers;;;0;COM_lepo01;;2
csp02;;Calvaire Saint-Pierre;49.198, -0.363985;;;;0;COM_csp02;;2
parp02;C036B;Pasteur;49.17383, -0.335555;Pasteur;;;0;COM_parp01_1;;2
gu01;;Guynemer;49.168446, -0.344015;;;;0;COM_gu02;;2
stoc02;;Stockholm;49.188877, -0.389718;;;;0;COM_stoc01_1;;2
chal01;;Charlemagne;49.17322, -0.399681;;;;0;COM_chal02_1;;2
corf01;corf01;Fossettes;49.149593, -0.323593;;;;0;COM_corf01;;2
lopa01;;Louis Pasteur;49.143284, -0.379098;;;;0;COM_lopa02;;2
quha12;;Quai Hamelin;49.177086, -0.353865;;;;0;COM_quha_1;;2
fleury22;;Marcel Cachin;49.145145, -0.374317;;;;0;COM_fleury22_1;;2
chga02;chga02;Lycée de Gaulle;49.184433, -0.378826;;;;0;ARCOM@C025;;2
50ac01;;50 Acres;49.167564, -0.410376;;;;0;COM_50ac02;;2
codu11;codu11;Collège Dunois;49.186375, -0.386733;;;;0;ARCOM@C026;;2
cjmo;cjmo;Collège Moulin;49.18117, -0.408236;;;;0;ARCOM@C2008;;2
dubn01;;Dubna;49.214565, -0.355029;;;;0;COM_dubn01_1;;2
re01;;Résistance Saint-Jean;49.180836, -0.356077;;;;0;COM_re01;;2
ceco01;BSO020A;Bretagne;49.164433, -0.420313;Bretagne;;;0;ARCOM@BSO020;;2
re02;;Résistance Saint-Jean;49.180893, -0.356025;;;;0;COM_re01;;2
cabr01;;Cambridge;49.217056, -0.35461;;;;0;COM_cabr01;;2
besi01;;Beau Site;49.14551, -0.380053;;;;0;COM_besi01;;2
sj02;14C055A;Saint-Jean Eglise;49.18053, -0.358461;Saint jean église;;;0;COM_sj02;;2
mo02;;Modigliani;49.15436, -0.346044;;;;0;COM_mo01_1;;2
bart02;;Barthou;49.172462, -0.331356;;;;0;COM_bart11;;2
jeja02;;Jean Jaurès;49.149155, -0.374774;;;;0;COM_jeja02;;2
pdlm01;pdlm01;Portes de la Mer;49.204304, -0.320453;;;;0;COM_pdlm31;;2
luxe01;luxe01;Luxembourg;49.120914, -0.378028;Luxembourg;;;0;ARCOM@STA022;;2
veor02;;Orme;49.18545, -0.347212;;;;0;COM_veor02;;2
jeja01;;Jean Jaurès;49.149124, -0.374672;;;;0;COM_jeja02;;2
jean02;;Jean XXIII;49.19469, -0.326788;;;;0;COM_jean01;;2
juge01;;Jules Guesde;49.144016, -0.37623;;;;0;COM_juge02;;2
beri11;;Beau Rivage;49.217857, -0.351208;;;;0;COM_beri11_1;;2
cope32;;Copernic;49.1984, -0.361537;;;;0;COM_cope21_2;;2
stcl12;stcl12;Saint-Clair;49.203773, -0.33037;;;;0;COM_stcl31;;2
labo02;labo02;La Bouille;49.17495, -0.514833;;;;0;COM_labo01;;2
robo01;;Robert Bosch;49.166492, -0.313951;;;;0;COM_robo02;;2
rdim01;rdim01;Rue de la Dîme;49.23385, -0.520542;;;;0;COM_rdim02;;2
berr02;;Berry;49.192616, -0.400108;;;;0;COM_berr01;;2
lech02;;Lechesne;49.16978, -0.361189;;;;0;COM_lech01_1;;2
ceve01;VER006A;Verson Centre;49.156284, -0.448656;Verson centre;;;0;ARCOM@VER006;;2
cljo01;;Clos Joli;49.154774, -0.336074;;;;0;COM_cljo02;;2
mmou01;MOU003B;Mouen Mairie;49.145767, -0.485196;Mairie;;;0;ARCOM@MOU003;;2
trsup01;;Ancienne Gare;49.17958, -0.190964;;;;0;COM_trsup01;;2
sthu01;;Saint-Hubert;49.191597, -0.328356;;;;0;COM_sthu12;;2
trsup02;;Ancienne Gare;49.17948, -0.190414;;;;0;COM_trsup01;;2
ropo02;VER026B;Rond Point;49.149815, -0.471409;Rond point;;;0;1151173;;2
stoc11;;Stockholm;49.188526, -0.390056;;;;0;COM_stoc01_1;;2
bout01;bout01;Boutrois;49.16855, -0.352062;Boutrois;;;0;COM_bout01_1;;2
peric02;C027B;Péricentre;49.200615, -0.360309;Péricentre;;;0;ARCOM@C027;;2
rtan01;VIB022A;Route d'Anisy;49.242928, -0.405969;Route d'Anisy;;;0;COM_rtan03;;2
lelu01;lelu01;Les Luthiers;49.208843, -0.375984;Les luthiers;;;0;COM_lelu01;;2
fala01;;Falaise;49.16719, -0.351237;;;;0;COM_fala01;;2
mada01;;Centre Pénitentiaire;49.14169, -0.31877;;;;0;COM_mada01;;2
delu01;C035A;Demi-Lune;49.17484, -0.338471;Demi-lune;;;0;ARCOM@C035;;2
lelu02;lelu02;Les Luthiers;49.209316, -0.374115;Les luthiers;;;0;COM_lelu01;;2
delu02;delu02;Demi-Lune;49.17469, -0.339428;CAEN_Demi-lune;;;0;ARCOM@C035;;2
lhog02;lhog02;La Hogue;49.1149, -0.27381;;;;0;COM_lhog01;;2
cach02;cach02;Cacharat;49.241756, -0.51787;;;;0;COM_cach03;;2
pocr01;;Pont Créon;49.174545, -0.37958;;;;0;COM_pocr01_1;;2
3dib01;;3ème DIB;49.21665, -0.340646;;;;0;COM_3dib01;;2
pocr02;;Pont Créon;49.17482, -0.378484;;;;0;COM_pocr01_1;;2
